,3
arabic-1gram,1.0
arabic-2gram,1.0
arabic-3gram,1.0
arabic-sk2gram,1.0
arabic-sk3gram,0.9986772116452942
arabic-xsk2gram,0.9993315445297658
arabic-xsk3gram,0.9658542981307139
english-1gram,0.9456388843094727
english-2gram,0.0
english-3gram,0.3185462588128936
english-sk2gram,0.517531377588334
english-sk3gram,0.4759599158356282
english-xsk2gram,0.0
english-xsk3gram,0.3818313634959619
french-1gram,0.8628756899582712
french-2gram,0.44830147899220885
french-3gram,0.47779565095151655
french-sk2gram,0.46953524718496054
french-sk3gram,0.4048063493245838
french-xsk2gram,0.30811351371674867
french-xsk3gram,0.6520381458222048
finnish-1gram,0.9472157330930567
finnish-2gram,0.8020212243787509
finnish-3gram,0.6984625416017045
finnish-sk2gram,0.5291501782725039
finnish-sk3gram,0.8009561449454364
finnish-xsk2gram,0.6843118483491817
finnish-xsk3gram,0.6804902953874437
german-1gram,1.0
german-2gram,0.5993931270529276
german-3gram,0.4838933640894107
german-sk2gram,0.911014124194471
german-sk3gram,0.4167711441876897
german-xsk2gram,0.5327874898899893
german-xsk3gram,0.0
greek-1gram,1.0
greek-2gram,1.0
greek-3gram,1.0
greek-sk2gram,1.0
greek-sk3gram,0.9971985278179671
greek-xsk2gram,0.8585368827715619
greek-xsk3gram,0.9786349826717948
hebrew-1gram,1.0
hebrew-2gram,1.0
hebrew-3gram,1.0
hebrew-sk2gram,1.0
hebrew-sk3gram,1.0
hebrew-xsk2gram,1.0
hebrew-xsk3gram,1.0
icelandic-1gram,0.9799356236045389
icelandic-2gram,0.9177369472515285
icelandic-3gram,0.850458108311224
icelandic-sk2gram,0.6211147052837498
icelandic-sk3gram,0.8323186306926378
icelandic-xsk2gram,0.9481405390949695
icelandic-xsk3gram,0.9666693324201878
russian-1gram,1.0
russian-2gram,1.0
russian-3gram,1.0
russian-sk2gram,0.9975307437595193
russian-sk3gram,1.0
russian-xsk2gram,0.9980065177751813
russian-xsk3gram,1.0
turkish-1gram,0.8807638694613696
turkish-2gram,0.7372276887626497
turkish-3gram,0.7325932399086243
turkish-sk2gram,0.8305712415234616
turkish-sk3gram,0.8247162322009821
turkish-xsk2gram,0.8611550838713993
turkish-xsk3gram,1.0
