,1gram,2gram,3gram,sk2gram,sk3gram
arabic,1.0,1.0,1.0,0.8,0.5
english,1.0,1.0,0.95,0.7692307692307693,0.5
french,1.0,1.0,1.0,0.6,0.6
german,1.0,0.0,0.5,1.0,1.0
russian,1.0,1.0,0.625,0.9090909090909091,0.8
