,1gram,2gram,3gram,sk2gram,sk3gram
arabic,1.0,1.0,0.9090909090909091,1.0,0.6666666666666666
english,1.0,1.0,1.0,1.0,1.0
french,1.0,1.0,1.0,0.6,0.5
german,1.0,1.0,1.0,0.875,0.75
russian,1.0,1.0,1.0,0.6,0.8333333333333334
