,1gram,2gram,3gram,sk2gram,sk3gram
arabic,1.0,1.0,1.0,1.0,1.0
english,1.0,0.7807395356776656,0.7251021304266295,0.7761994224456632,0.7450283625779458
french,0.9667757057270663,0.8426013378716575,0.7969395385895351,0.7666004148799893,0.7046241387434106
german,0.9271264371092829,0.9850612054411155,0.794527090312059,0.7255030897120285,0.8099072124384884
russian,1.0,1.0,1.0,1.0,1.0
