,1gram,2gram,3gram,sk2gram,sk3gram,xsk2gram,xsk3gram
arabic,0.9915242009646987,0.8407773540579224,0.6218788452829453,0.4879438367385066,0.38562376659891323,0.3487492850926436,0.37506905030825505
english,0.4377603092307334,0.45722341896060337,0.3817496422266266,0.4170390046182418,0.43011341773741235,0.38294313210150144,0.36476009549848354
french,0.4739385962800224,0.44143728575065216,0.38027255931879095,0.37980793270727276,0.4125158476780967,0.3855949979864166,0.2865767186955731
german,0.4304300363688084,0.4612671139247227,0.389315034432432,0.40197943896357335,0.3242013684703855,0.4021156252749509,0.49267882178331396
russian,1.0,0.8696411861437016,0.594091321580661,0.6964412255965028,0.46082794063348353,0.4554663418606317,0.36971078288105785
