,1gram,2gram,3gram,sk2gram,sk3gram
arabic,1.0,1.0,1.0,1.0,0.8333333333333334
english,1.0,0.9285714285714286,1.0,1.0,0.8181818181818182
french,1.0,1.0,0.9090909090909091,1.0,0.7142857142857143
german,1.0,0.8,0.7142857142857143,1.0,0.875
russian,1.0,0.9230769230769231,1.0,1.0,1.0
