,6
arabic-1gram,1.0
arabic-2gram,1.0
arabic-3gram,1.0
arabic-sk2gram,1.0
arabic-sk3gram,1.0
arabic-xsk2gram,0.9753854591146937
arabic-xsk3gram,0.9994517403783426
english-1gram,0.6309998498527125
english-2gram,0.4462731036363528
english-3gram,0.5403440005550251
english-sk2gram,0.5314299001723848
english-sk3gram,0.4250299546572669
english-xsk2gram,0.7022035721926728
english-xsk3gram,0.5479674738236173
french-1gram,0.6972656893607609
french-2gram,0.40670759552690167
french-3gram,0.4717134440197469
french-sk2gram,0.6374208707306067
french-sk3gram,0.7026718862910024
french-xsk2gram,0.6406728663073971
french-xsk3gram,0.7385268427316293
german-1gram,0.8630990546996493
german-2gram,0.8466550354783016
german-3gram,0.7021150010603613
german-sk2gram,0.6254934029792627
german-sk3gram,0.8043494103924668
german-xsk2gram,0.7371898433379261
german-xsk3gram,0.7242993284722834
russian-1gram,1.0
russian-2gram,1.0
russian-3gram,1.0
russian-sk2gram,1.0
russian-sk3gram,0.9629123414708756
russian-xsk2gram,0.9873808066368039
russian-xsk3gram,0.9925718485040466
