,1gram,2gram,3gram,sk2gram,sk3gram
arabic,0.5894086638283788,0.5649154819548765,0.621689065316695,0.5670805848519641,0.5255471232687536
english,0.5287511026065242,0.4748404065497709,0.49074594906436325,0.3684942518454951,0.4968850635208751
french,0.5019921581117586,0.49758102718313507,0.4405722173881954,0.4495492926343016,0.37444361936092535
german,0.43258090632935536,0.5148790307731768,0.43706613210251394,0.44842637964845183,0.45240130322481253
russian,0.8774090196911071,0.6321552912404498,0.5101844517104921,0.5747490247116909,0.5663692035379776
