,1gram,2gram,3gram,sk2gram,sk3gram
arabic,1.0,1.0,0.9696969696969697,0.9285714285714286,1.0
english,1.0,1.0,1.0,0.8823529411764706,0.8461538461538461
french,1.0,0.9473684210526315,0.9473684210526315,1.0,1.0
german,1.0,1.0,0.9444444444444444,0.9444444444444444,0.9
russian,0.0,0.0,0.0,0.0,0.0
