,1gram,2gram,3gram,sk2gram,sk3gram,xsk2gram,xsk3gram
arabic,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0
english,0.6363636363636364,0.2857142857142857,0.6,0.5454545454545454,0.14285714285714285,0.625,0.5
french,0.6,0.0,0.5625,0.6428571428571429,0.375,0.6,0.6666666666666666
german,0.75,0.4444444444444444,0.8888888888888888,0.7272727272727273,0.7,0.7142857142857143,0.5714285714285714
russian,1.0,1.0,1.0,1.0,1.0,1.0,1.0
