,10
arabic-1gram,1.0
arabic-2gram,1.0
arabic-3gram,1.0
arabic-sk2gram,0.9716284148976657
arabic-sk3gram,1.0
arabic-xsk2gram,0.900660281054152
arabic-xsk3gram,0.9753183258052314
english-1gram,0.6576381245161161
english-2gram,0.3583837565805575
english-3gram,0.589913641111412
english-sk2gram,0.5776428590516826
english-sk3gram,0.22203934423976251
english-xsk2gram,0.6075184589256524
english-xsk3gram,0.49820698368845184
french-1gram,0.6144812633306328
french-2gram,0.0
french-3gram,0.5792297164111393
french-sk2gram,0.6435935614582302
french-sk3gram,0.447994607635559
french-xsk2gram,0.6201463322255173
french-xsk3gram,0.6730252071047343
german-1gram,0.7490368786901895
german-2gram,0.5128153976445251
german-3gram,0.8475817402156356
german-sk2gram,0.707728557363038
german-sk3gram,0.6845312155054124
german-xsk2gram,0.6569027225057983
german-xsk3gram,0.5945753452200638
russian-1gram,1.0
russian-2gram,1.0
russian-3gram,1.0
russian-sk2gram,1.0
russian-sk3gram,0.9945618425476516
russian-xsk2gram,0.9533991284857722
russian-xsk3gram,0.9187737422980445
