,1gram,2gram,3gram,sk2gram,sk3gram
arabic,1.0,1.0,1.0,0.9791900635550118,0.9034948210993029
english,1.0,0.8126930296643149,0.8127514454677605,0.7377412229098763,0.7644800915664927
french,1.0,0.8492753954062259,0.8805229768683768,0.7805454982624063,0.9110515288213099
german,0.994128155280234,0.8027341315093691,0.7759597979519638,0.8280769874473097,0.8520788566873727
russian,1.0,1.0,1.0,0.9920814711750686,0.9927498006382215
