,7
arabic-1gram,1.0
arabic-2gram,1.0
arabic-3gram,1.0
arabic-sk2gram,1.0
arabic-sk3gram,1.0
arabic-xsk2gram,1.0
arabic-xsk3gram,1.0
english-1gram,0.5048637872281297
english-2gram,0.52981712988129
english-3gram,0.6030300382957936
english-sk2gram,0.568086711980313
english-sk3gram,0.521109246574057
english-xsk2gram,0.536101638668946
english-xsk3gram,0.4859350877991095
french-1gram,0.4686203877276766
french-2gram,0.5547966116768068
french-3gram,0.5998294596161997
french-sk2gram,0.5948111095193918
french-sk3gram,0.49337727234798634
french-xsk2gram,0.6335614555509794
french-xsk3gram,0.5296291361405145
finnish-1gram,0.5864629547721243
finnish-2gram,0.690097891530062
finnish-3gram,0.7266617615206153
finnish-sk2gram,0.571585982978081
finnish-sk3gram,0.7343405478482135
finnish-xsk2gram,0.6607121441897059
finnish-xsk3gram,0.737188443823324
german-1gram,0.5280486878742786
german-2gram,0.5274329284401458
german-3gram,0.5597814912581752
german-sk2gram,0.5480700814583639
german-sk3gram,0.5955320631014767
german-xsk2gram,0.6059849118161484
german-xsk3gram,1.0
greek-1gram,1.0
greek-2gram,1.0
greek-3gram,1.0
greek-sk2gram,1.0
greek-sk3gram,0.8956135385934713
greek-xsk2gram,1.0
greek-xsk3gram,0.9130859142690636
hebrew-1gram,1.0
hebrew-2gram,1.0
hebrew-3gram,1.0
hebrew-sk2gram,1.0
hebrew-sk3gram,1.0
hebrew-xsk2gram,0.942301890200148
hebrew-xsk3gram,1.0
icelandic-1gram,0.6090496436655598
icelandic-2gram,0.604133258210387
icelandic-3gram,0.5407658089279656
icelandic-sk2gram,0.5580630216637553
icelandic-sk3gram,0.6630429959091462
icelandic-xsk2gram,0.8531848417660658
icelandic-xsk3gram,0.7758596659937975
russian-1gram,1.0
russian-2gram,1.0
russian-3gram,1.0
russian-sk2gram,0.9956136131558465
russian-sk3gram,1.0
russian-xsk2gram,0.9708064413842281
russian-xsk3gram,0.9731175560314169
spanish-1gram,0.4665990500063259
spanish-2gram,0.4413205464547969
spanish-3gram,0.5951385613412583
spanish-sk2gram,0.7832030351735347
spanish-sk3gram,0.7195505003125093
spanish-xsk2gram,0.6295946791094077
spanish-xsk3gram,0.5309712597371296
swahili-1gram,0.6785884797625399
swahili-2gram,0.6368016980264435
swahili-3gram,0.6258085603688173
swahili-sk2gram,0.6446000329441925
swahili-sk3gram,0.7576634993916693
swahili-xsk2gram,0.5746611696715906
swahili-xsk3gram,0.635765780898706
turkish-1gram,0.857468668885369
turkish-2gram,0.6815851059837101
turkish-3gram,0.7132133760291919
turkish-sk2gram,0.6203512254465642
turkish-sk3gram,0.750156334692878
turkish-xsk2gram,0.8859618953551632
turkish-xsk3gram,0.6966629547095766
