,9
arabic-1gram,1.0
arabic-2gram,1.0
arabic-3gram,1.0
arabic-sk2gram,1.0
arabic-sk3gram,1.0
arabic-xsk2gram,0.8989794855663562
arabic-xsk3gram,1.0
english-1gram,0.4795728287287972
english-2gram,0.5092038313931772
english-3gram,0.5281897479408795
english-sk2gram,0.5036118697893067
english-sk3gram,0.5012701197815059
english-xsk2gram,0.47427388538475224
english-xsk3gram,0.46791322502345245
french-1gram,0.5157294233790064
french-2gram,0.4577457636698015
french-3gram,0.5222671780749759
french-sk2gram,0.518801323783734
french-sk3gram,0.4976242319566321
french-xsk2gram,0.48037415759326435
french-xsk3gram,0.5061235328979794
finnish-1gram,0.5653013942374653
finnish-2gram,0.5164909180590971
finnish-3gram,0.7519164110346417
finnish-sk2gram,0.8520969962678566
finnish-sk3gram,0.8823529411764706
finnish-xsk2gram,0.8117376914898996
finnish-xsk3gram,0.6175409661911958
german-1gram,0.5243486566116974
german-2gram,0.5156598152271028
german-3gram,0.5305241050418158
german-sk2gram,0.5508170157286626
german-sk3gram,0.6216592578523101
german-xsk2gram,0.6810848531663334
german-xsk3gram,0.583239922454801
greek-1gram,1.0
greek-2gram,1.0
greek-3gram,1.0
greek-sk2gram,1.0
greek-sk3gram,1.0
greek-xsk2gram,1.0
greek-xsk3gram,0.9903837262238332
hebrew-1gram,1.0
hebrew-2gram,1.0
hebrew-3gram,1.0
hebrew-sk2gram,1.0
hebrew-sk3gram,1.0
hebrew-xsk2gram,1.0
hebrew-xsk3gram,1.0
icelandic-1gram,0.7322469365393779
icelandic-2gram,1.0
icelandic-3gram,0.5591914817628523
icelandic-sk2gram,1.0
icelandic-sk3gram,0.6967194940661775
icelandic-xsk2gram,0.7171403472725744
icelandic-xsk3gram,1.0
russian-1gram,1.0
russian-2gram,1.0
russian-3gram,1.0
russian-sk2gram,0.9961233514505475
russian-sk3gram,0.910432549115697
russian-xsk2gram,0.9692612169307178
russian-xsk3gram,0.9214538431004115
spanish-1gram,0.7523570230602284
spanish-2gram,0.42220757153664645
spanish-3gram,0.7100901280414695
spanish-sk2gram,0.651150120191057
spanish-sk3gram,0.7320508075688773
spanish-xsk2gram,0.7449037384399616
spanish-xsk3gram,0.6173083045817802
swahili-1gram,0.6655201758340492
swahili-2gram,0.5906396126417551
swahili-3gram,0.6506021944510811
swahili-sk2gram,0.5837755813000879
swahili-sk3gram,0.5111046189543451
swahili-xsk2gram,0.6356496948144931
swahili-xsk3gram,0.6692159176467369
turkish-1gram,1.0
turkish-2gram,0.8160092861124231
turkish-3gram,0.751105870013676
turkish-sk2gram,0.5712084206047048
turkish-sk3gram,0.7537193734896324
turkish-xsk2gram,0.593747382082633
turkish-xsk3gram,1.0
