,5
arabic-1gram,1.0
arabic-2gram,1.0
arabic-3gram,1.0
arabic-sk2gram,1.0
arabic-sk3gram,0.9935462374904782
arabic-xsk2gram,1.0
arabic-xsk3gram,0.9949479911630811
english-1gram,0.6356121893837737
english-2gram,0.4939989715564845
english-3gram,0.5607278580191892
english-sk2gram,0.6078709472516255
english-sk3gram,0.5692320833793961
english-xsk2gram,0.5759951410962637
english-xsk3gram,0.5448657392509564
french-1gram,0.7470840030394135
french-2gram,0.5419731144963693
french-3gram,0.5910045701626173
french-sk2gram,0.6641026706874126
french-sk3gram,0.6052917606074224
french-xsk2gram,0.6311806643010669
french-xsk3gram,0.5713156359046456
finnish-1gram,0.6505636261404397
finnish-2gram,0.5138807276722845
finnish-3gram,0.6823411389813827
finnish-sk2gram,0.7422668693689245
finnish-sk3gram,0.7212057741738314
finnish-xsk2gram,0.8874821936960611
finnish-xsk3gram,0.7648203789889548
german-1gram,0.8683326216976623
german-2gram,0.7263992147510846
german-3gram,0.6493455106135394
german-sk2gram,0.7009104173934215
german-sk3gram,0.7338704212451103
german-xsk2gram,0.5480349427756629
german-xsk3gram,0.8085340446760813
greek-1gram,1.0
greek-2gram,1.0
greek-3gram,1.0
greek-sk2gram,0.9658808467052822
greek-sk3gram,0.9868306969417967
greek-xsk2gram,1.0
greek-xsk3gram,1.0
hebrew-1gram,1.0
hebrew-2gram,1.0
hebrew-3gram,1.0
hebrew-sk2gram,1.0
hebrew-sk3gram,1.0
hebrew-xsk2gram,1.0
hebrew-xsk3gram,1.0
icelandic-1gram,0.6738222743514869
icelandic-2gram,0.5926025146835145
icelandic-3gram,0.7020491280583895
icelandic-sk2gram,0.8242451252052916
icelandic-sk3gram,0.7356262508472764
icelandic-xsk2gram,0.8849866680488843
icelandic-xsk3gram,0.8045330827305067
russian-1gram,1.0
russian-2gram,1.0
russian-3gram,1.0
russian-sk2gram,1.0
russian-sk3gram,0.987909296345451
russian-xsk2gram,0.9455633533380692
russian-xsk3gram,0.9400066456728499
spanish-1gram,0.7189223151151729
spanish-2gram,0.4747510099213494
spanish-3gram,0.5414328916054731
spanish-sk2gram,0.6380103560250342
spanish-sk3gram,0.7278363995081795
spanish-xsk2gram,0.6010996009966756
spanish-xsk3gram,0.7057108462947703
swahili-1gram,0.7925766073582792
swahili-2gram,0.6036976221656662
swahili-3gram,0.525433543683794
swahili-sk2gram,0.6714991440905488
swahili-sk3gram,0.6801978699079572
swahili-xsk2gram,0.7030844944394427
swahili-xsk3gram,0.6399682406869023
turkish-1gram,0.7039288680477193
turkish-2gram,0.6558688457449497
turkish-3gram,0.7715266377489439
turkish-sk2gram,0.7504693234293622
turkish-sk3gram,0.8284271247461902
turkish-xsk2gram,0.8011928576722253
turkish-xsk3gram,0.8379009862346601
