,1gram,2gram,3gram,sk2gram,sk3gram
arabic,0.8,1.0,1.0,0.6666666666666666,0.3333333333333333
english,1.0,0.8,1.0,1.0,0.0
french,0.8333333333333334,0.5,0.3333333333333333,0.5,0.5
german,0.8571428571428571,0.6666666666666666,0.5,1.0,0.3333333333333333
russian,1.0,0.8,1.0,0.6666666666666666,0.25
