,1gram,2gram,3gram,sk2gram,sk3gram,xsk2gram,xsk3gram
arabic,1.0,1.0,1.0,1.0,1.0,1.0,0.9978165730456089
english,0.31565436977716665,0.23944513020199146,0.36364948252708895,0.33974515584373105,0.3179791104481018,0.4329305787074357,0.32832080132212604
french,0.4928609755349819,0.39442804508690693,0.3297814374860031,0.3340740561496166,0.35114158452666844,0.3459492412534809,0.2835195455311847
finnish,0.49554086502031464,0.46805027496438095,0.39753165527787554,0.45542849169502825,0.5535909720454931,0.5323310500453785,0.5077682342676739
german,0.5301451453618248,0.37583783789317377,0.35357709000597026,0.3508731195680516,0.3746843694110154,1.0,0.6123724356957946
greek,1.0,1.0,1.0,1.0,1.0,1.0,1.0
hebrew,1.0,1.0,1.0,1.0,1.0,1.0,1.0
icelandic,0.5586025523975128,0.6666666666666666,0.447213595499958,0.6534189176286399,0.7860030855966228,0.9884373631740123,1.0
russian,1.0,1.0,1.0,0.9450682418782621,0.9253472715333143,0.9698621498935914,0.8856904388195034
spanish,0.4997744460097789,0.5362203002805636,0.6158817620514396,0.5139409225754329,0.6226432558839662,1.0,0.6386259760257971
swahili,0.8061041001447561,0.5080197357097501,0.5493658094733445,0.35056459013264046,0.3969201566387468,0.45385587881391387,0.5697583968071779
turkish,1.0,0.6454972243679028,1.0,0.6457160241231225,0.5977456377415322,0.7598356856515925,0.680038529403192
