,3
arabic-1gram,1.0
arabic-2gram,1.0
arabic-3gram,1.0
arabic-sk2gram,1.0
arabic-sk3gram,1.0
arabic-xsk2gram,1.0
arabic-xsk3gram,1.0
english-1gram,0.7181220763354641
english-2gram,0.3550433135667351
english-3gram,0.0
english-sk2gram,0.0
english-sk3gram,0.0
english-xsk2gram,0.36061426241925354
english-xsk3gram,0.0
french-1gram,0.9002048154752592
french-2gram,0.42286296927403927
french-3gram,0.3055054967641212
french-sk2gram,0.0
french-sk3gram,0.0
french-xsk2gram,0.3963120613463823
french-xsk3gram,0.4288565676668536
finnish-1gram,0.7035082072961669
finnish-2gram,0.44052753704822534
finnish-3gram,0.4916954394509883
finnish-sk2gram,0.6720726627790264
finnish-sk3gram,0.444756765224781
finnish-xsk2gram,0.4439918094724491
finnish-xsk3gram,0.4438167088254755
german-1gram,0.6375796981925173
german-2gram,0.4469922520222155
german-3gram,0.6479703133098998
german-sk2gram,0.5622980032003457
german-sk3gram,1.0
german-xsk2gram,1.0
german-xsk3gram,0.5242801551636983
greek-1gram,1.0
greek-2gram,1.0
greek-3gram,1.0
greek-sk2gram,1.0
greek-sk3gram,0.9934565914094439
greek-xsk2gram,1.0
greek-xsk3gram,1.0
hebrew-1gram,1.0
hebrew-2gram,1.0
hebrew-3gram,1.0
hebrew-sk2gram,1.0
hebrew-sk3gram,1.0
hebrew-xsk2gram,1.0
hebrew-xsk3gram,1.0
icelandic-1gram,1.0
icelandic-2gram,0.6981435166240301
icelandic-3gram,0.8171005749457532
icelandic-sk2gram,0.7669246691571159
icelandic-sk3gram,1.0
icelandic-xsk2gram,1.0
icelandic-xsk3gram,1.0
russian-1gram,1.0
russian-2gram,1.0
russian-3gram,1.0
russian-sk2gram,1.0
russian-sk3gram,1.0
russian-xsk2gram,1.0
russian-xsk3gram,0.8129529333726163
spanish-1gram,0.7847591325111419
spanish-2gram,0.6768616758516902
spanish-3gram,0.3119078797636215
spanish-sk2gram,0.5568586114210804
spanish-sk3gram,0.39812629261159016
spanish-xsk2gram,1.0
spanish-xsk3gram,1.0
swahili-1gram,0.6542639786296269
swahili-2gram,0.5717412146934663
swahili-3gram,0.6395103022177334
swahili-sk2gram,0.3947076769735544
swahili-sk3gram,0.22591084754567392
swahili-xsk2gram,0.560184090573207
swahili-xsk3gram,0.6958764046037818
turkish-1gram,0.7975561329599243
turkish-2gram,0.9726502329128813
turkish-3gram,0.5270062252768736
turkish-sk2gram,0.8585368827715619
turkish-sk3gram,1.0
turkish-xsk2gram,0.4875571967524492
turkish-xsk3gram,0.9796879279578897
