,1gram,2gram,3gram,sk2gram,sk3gram,xsk2gram,xsk3gram
arabic,1.0,1.0,1.0,1.0,0.9942192657414869,0.9982773202525084,0.9887387773380802
english,0.6707507348809135,0.37769451337238114,0.30996257869029836,0.30914575133922767,0.38171752843122464,0.42756578441217674,0.4872699756694172
french,0.631889338713228,0.3879687210518528,0.30818173338479943,0.48952153824477423,0.2857142857142857,0.31075284887166504,0.39500898892868974
finnish,0.8590966439895673,0.48762689999187137,0.45830904518126053,0.29655699580241723,0.3851426406820239,0.45453320672726183,0.6193285386987153
german,1.0,0.43102950433884524,0.35087304502354405,0.5970359792545609,0.6607720622952057,0.5686020318963798,0.5258101373096616
greek,1.0,1.0,1.0,1.0,1.0,1.0,0.9982046446952321
hebrew,0.9979999946613013,1.0,1.0,1.0,1.0,1.0,1.0
icelandic,0.7368062997280773,0.6519737066553395,0.7598356856515925,0.7302967433402214,0.48833769094403484,0.7537117436897047,1.0
russian,1.0,1.0,1.0,0.9979013155347548,1.0,0.9309391400091553,0.9661374366149812
spanish,0.6924180947705791,0.4604501383449246,0.5287499755995829,1.0,0.3173333333333333,0.73282810879294,0.7348889200874658
swahili,0.7676053027165111,0.6091720809155226,0.7303726445938713,0.6488019301324731,0.558024219543446,0.5150500128244793,0.5917070496967887
turkish,0.5161738128357717,0.5109288829597038,0.44594812996214694,0.6338028396044764,1.0,1.0,0.5523535070871081
