,15
arabic-1gram,1.0
arabic-2gram,1.0
arabic-3gram,1.0
arabic-sk2gram,1.0
arabic-sk3gram,1.0
arabic-xsk2gram,0.9025242088002243
arabic-xsk3gram,1.0
english-1gram,0.0
english-2gram,0.0
english-3gram,0.0
english-sk2gram,0.26400420068142916
english-sk3gram,0.0
english-xsk2gram,0.0
english-xsk3gram,0.0
french-1gram,0.0
french-2gram,0.0
french-3gram,0.0
french-sk2gram,0.0
french-sk3gram,0.0
french-xsk2gram,0.0
french-xsk3gram,0.0
finnish-1gram,0.3142159571948217
finnish-2gram,0.3668909254136373
finnish-3gram,0.0
finnish-sk2gram,0.5158614682538533
finnish-sk3gram,0.5197437497436793
finnish-xsk2gram,0.4009896319151024
finnish-xsk3gram,0.5958136327510047
german-1gram,0.0
german-2gram,0.4300285600274178
german-3gram,0.3798856117578258
german-sk2gram,0.5346094768557111
german-sk3gram,0.4622400795780174
german-xsk2gram,1.0
german-xsk3gram,0.34054575074730054
greek-1gram,1.0
greek-2gram,1.0
greek-3gram,1.0
greek-sk2gram,1.0
greek-sk3gram,1.0
greek-xsk2gram,1.0
greek-xsk3gram,1.0
hebrew-1gram,1.0
hebrew-2gram,1.0
hebrew-3gram,1.0
hebrew-sk2gram,1.0
hebrew-sk3gram,0.8383352884722169
hebrew-xsk2gram,1.0
hebrew-xsk3gram,1.0
icelandic-1gram,0.23451018917283187
icelandic-2gram,0.5411866741665475
icelandic-3gram,0.5422707798027596
icelandic-sk2gram,0.48761617033479315
icelandic-sk3gram,0.4562174502899925
icelandic-xsk2gram,0.71324667966969
icelandic-xsk3gram,0.5784128280412533
russian-1gram,1.0
russian-2gram,1.0
russian-3gram,1.0
russian-sk2gram,1.0
russian-sk3gram,0.9938831818145063
russian-xsk2gram,1.0
russian-xsk3gram,0.948875255623722
spanish-1gram,0.0
spanish-2gram,0.0
spanish-3gram,0.0
spanish-sk2gram,0.33312408431662616
spanish-sk3gram,0.3391534528277217
spanish-xsk2gram,0.0
spanish-xsk3gram,0.24319102727788067
swahili-1gram,0.0
swahili-2gram,0.3769356296638619
swahili-3gram,0.3769055975351472
swahili-sk2gram,0.4067627028631489
swahili-sk3gram,0.5913072795816624
swahili-xsk2gram,0.43295574827685857
swahili-xsk3gram,0.7920158472753538
turkish-1gram,0.5316800694015997
turkish-2gram,0.3704160340165954
turkish-3gram,0.4844677845002415
turkish-sk2gram,0.5061585696546845
turkish-sk3gram,0.48285658241324975
turkish-xsk2gram,0.5321840788372568
turkish-xsk3gram,0.4977875673021377
