,1gram,2gram,3gram,sk2gram,sk3gram,xsk2gram,xsk3gram
arabic,1.0,1.0,1.0,1.0,0.9943975386866605,0.9901922879134556,0.997931721841303
english,,0.3333333333333333,0.20555120444794295,0.38764491065843,0.40862107913578377,0.3471896735158316,0.37061484294115615
french,0.7035264706814485,0.2906726338219558,0.42380221435704535,0.2817058278078227,0.28602677032877194,0.3011092184297647,0.3322924317974667
finnish,0.405141856415427,0.6817210498023292,0.5392574895685888,0.4216301231154496,0.5832686304497705,0.5306032332638162,0.5155417654949934
german,0.5265754521616838,0.5100613704506707,0.4843646530757321,0.3962232981152784,0.4543830973002813,0.3769737205645769,0.4177224997971245
greek,1.0,1.0,1.0,1.0,0.9941344926105014,0.97937553559886,1.0
hebrew,1.0,1.0,1.0,1.0,1.0,1.0,1.0
icelandic,0.8745234432602393,0.41986496631613657,0.48165359106372735,0.6793662204867574,1.0,1.0,0.8846396193254021
russian,1.0,1.0,1.0,1.0,0.9400926394003789,0.9729438587881943,0.9621740253362455
spanish,0.439244161567799,0.1856594110115237,0.4211834965456367,0.4159149688282723,0.40480659744638003,1.0,0.60421863502675
swahili,0.7001208920989952,0.44930397734225286,0.371624690855764,0.4727952211173595,0.5549338955027505,0.5067836836311986,0.4251393283823658
turkish,0.4451479327455647,0.5570180841601228,0.7422660816052684,0.6524779401948106,0.40666896380095763,0.4869560763552885,1.0
