,1gram,2gram,3gram,sk2gram,sk3gram
arabic,0.4153645833333333,1.0,0.86340073878765,0.7698973538621048,0.2979646577498151
english,0.42696629213483145,0.3973902627789962,0.35781187338417636,0.3571428571428572,0.38461538461538464
french,0.3942652329749104,0.46153846153846156,,0.6,0.390625
german,0.37254901960784315,0.42638947021137696,0.36,0.3604772462789689,0.3805309734513274
russian,,0.740139211136891,0.9770511251350775,0.3400000000000001,0.5500552106571446
