,1gram,2gram,3gram,sk2gram,sk3gram
arabic,0.9966555183946488,0.7863093040943132,0.6883838547891835,0.4601444527096463,0.6224471162435089
english,0.45241392835886407,0.44276403231882433,0.3384522297714015,0.3374240080129547,0.3506453598213592
french,0.43723731609760313,0.5127152079099181,0.3727292797398332,0.3752312674549658,0.33804145528740254
german,0.49643085971488426,0.41778364766407694,0.5325962704111901,0.37253268235004444,0.42653261505770385
russian,1.0,0.8255330309962929,0.4896569279207168,0.4328653573936038,0.4318115789948808
