,1gram,2gram,3gram,sk2gram,sk3gram,xsk2gram,xsk3gram
arabic,1.0,1.0,1.0,1.0,0.9782191779821827,1.0,0.9911457971958886
english,0.5248206907535999,0.3757013640519529,0.4250900852537615,0.49288368188416753,0.47354648834603374,0.4854917717073234,0.46402507138897375
french,0.586282922736865,0.4805089277157143,0.5383159908920175,0.4438522513590713,0.3924946848920308,0.32306912586502234,0.43089912271300057
finnish,0.7493313396005881,0.45225120152669873,0.43527713779415106,0.6001980981602897,0.5490162461514938,0.5618327788985648,0.5748647956843835
german,0.664011399230743,0.36372362122680735,0.5430905002002976,0.5434349686082435,0.6922636483416906,0.6267492727562698,0.7529586373193689
greek,1.0,1.0,1.0,1.0,0.9954127795384439,0.9819647356713016,0.956103773345465
hebrew,1.0,1.0,1.0,1.0,1.0,1.0,1.0
icelandic,0.8156956951355937,0.7914060441500672,0.7756555904835206,0.62389860721175,0.652142906334946,0.7539474411291538,0.7937005259840998
russian,1.0,1.0,1.0,1.0,0.9597356097887026,0.9489344504575883,0.968285169342115
spanish,0.6947477471865688,0.3983556540035376,0.3497590578943159,0.47817624989501845,0.6223329772884784,0.6139818568692212,0.8210967436686386
swahili,0.6175204142963179,0.5685689997068062,0.525127395194134,0.4567084638013261,0.6849163748210155,0.6976283607633954,0.4767964574633348
turkish,0.8846142040667466,0.44428088917702807,0.5304990476433362,0.5145195397376076,0.47784471347724156,0.5753573687790335,0.8034284189446518
