,1gram,2gram,3gram,sk2gram,sk3gram,xsk2gram,xsk3gram
arabic,1.0,1.0,1.0,1.0,0.9934208621589642,0.9563560911460276,1.0
english,0.29833837093121274,0.3531856802591588,0.34197878019428063,0.28768479133239405,0.3884198696971826,0.5822272871556079,0.34123317989390856
french,0.2692167291117419,0.2980134147758953,0.3391432988582445,0.39739961821787323,0.2979094771864194,0.37843151162238375,0.3487468048772631
finnish,0.49512136787128275,0.3419664738551679,0.5547330235783082,0.4704327770360366,0.5753695826647881,0.6745721769484815,0.3872311361530345
german,0.6985342056580097,0.390470802019317,0.3885685288243142,0.408248290463863,0.4793243936211103,0.44733853052824496,0.5984084805885754
greek,1.0,1.0,1.0,1.0,1.0,1.0,1.0
hebrew,1.0,1.0,1.0,0.9886334106389565,1.0,1.0,0.943722057435498
icelandic,0.5706640856876973,0.5227579585747102,0.4189418027685484,0.5984084805885754,0.5169731539571706,0.579558149889942,0.9641925040026272
russian,1.0,1.0,1.0,0.9938645673758532,0.8665568709899321,0.8954795265660498,0.8541429538846996
spanish,0.28952325106793,0.3379687796663924,0.43453869633866965,0.39621555983239615,0.4059432746550234,0.6299605249474366,0.44091113830836925
swahili,0.5160831765223309,0.35681327311354977,0.47648653889608533,0.6047429039735935,0.4970881203256042,0.5207532302663849,0.41508095222688696
turkish,1.0,0.4628766699690445,0.3901370754668223,0.44356342346226835,0.45667114039629425,0.5659119256652702,0.5699919822255656
