,1gram,2gram,3gram,sk2gram,sk3gram,xsk2gram,xsk3gram
arabic,1.0,1.0,1.0,1.0,1.0,1.0,0.9834680377149798
english,0.37573848135795823,0.29793500749114393,0.34767130549696107,0.34372766549288075,0.34281610577094557,0.30454520050730344,0.3465937530494882
french,0.5897537454221281,0.25965358893403384,0.3457082667334759,0.520313468617586,0.4071381039957239,0.434502171686507,0.36121665061934155
finnish,0.5222329678670935,0.3418504112524991,0.3863670423764137,0.4484531778480027,0.5017730941600658,0.4205298559863959,0.8847758376155415
german,0.5161562640202305,0.37156948085339675,0.38781002340017373,0.45217063659512474,0.3997189932082903,0.5466325569645467,0.5220981806658138
greek,1.0,1.0,1.0,1.0,1.0,0.8552356165483461,0.8220706914434901
hebrew,1.0,1.0,1.0,1.0,1.0,1.0,1.0
icelandic,0.3980222621890622,0.4483386700384458,0.7071067811865476,0.7400828044922853,0.7071067811865476,0.8091067115702212,0.8220706914434901
russian,1.0,1.0,1.0,0.9936698684410501,0.9559512238689047,0.9394610603061287,0.9308065662106061
spanish,0.4074073716939012,0.3524208361197724,0.460462862587273,0.4974226346394325,0.47495712579649824,0.6713356571131777,0.5345224838248488
swahili,0.3993185676753385,0.49055730707143835,0.5058031719691725,0.3887256480428614,0.4485806729675138,0.5650118991040023,0.5062538863515048
turkish,0.5721248424548514,0.47495712579649824,0.4162419226537417,0.45667114039629414,0.5915463685222677,0.5419539115068368,0.3244693543910274
