,1gram,2gram,3gram,sk2gram,sk3gram,xsk2gram,xsk3gram
arabic,1.0,1.0,1.0,1.0,0.9669125483457489,1.0,0.9774675402305525
english,0.6856322115418912,0.36002743275176363,0.3449324153653037,0.41382566093538753,0.4598836606998504,0.42019956754438564,0.38778535863799674
french,0.7875110621102679,0.3321122992847975,0.4195190164656466,0.4716160019843344,0.5268545863528358,0.45392403002014226,0.5173528692887458
finnish,0.627651983649138,0.555341637143764,0.5433011902499112,0.47960215076722446,0.6111058791620568,0.6597539553864472,0.5052916250647989
german,0.7739973965005764,0.4248246903654588,0.5303781528960002,0.4719789956321223,0.6506805921222896,0.7673037487395677,0.7860030855966228
greek,1.0,1.0,1.0,1.0,1.0,0.9926991680209853,1.0
hebrew,1.0,1.0,1.0,1.0,1.0,0.9324386006005879,1.0
icelandic,1.0,0.4719297634115558,0.7183813338709032,0.6245377983352532,0.7860030855966228,0.6824342277321538,0.7154845405526278
russian,1.0,1.0,1.0,1.0,1.0,1.0,0.9215382051635563
spanish,0.7047151537197969,0.37942845389398966,0.49393827371153703,0.7937005259840998,0.5466810369716391,0.6068333453639629,0.7598356856515925
swahili,0.7597419539765852,0.5194753896648739,0.41643554446466996,0.5860139528288115,0.5535838299503051,0.5642839037545573,0.6494995419418118
turkish,1.0,0.8106130830989491,0.4605622851669498,0.6361298182696961,0.4610423613480674,0.8941129606579812,0.5414126112809836
