,1gram,2gram,3gram,sk2gram,sk3gram,xsk2gram,xsk3gram
arabic,1.0,1.0,1.0,0.8677140011055355,1.0,1.0,0.9534883720930233
english,0.2854496128592251,0.3275928466415769,0.2621232672221886,0.26005215958753736,0.3582905500704056,0.23809523809523808,0.301035399951565
french,0.37933974547775157,0.33968311024337866,0.25777088274749677,0.28977907494497107,0.32575493530627503,0.40393503788585966,0.2665018392606744
finnish,0.3499271061118826,0.2784401832652341,0.5368933466474013,0.4367902323681494,0.5252257314388902,0.4194118582509927,0.4852077180617463
german,0.3838519496373775,1.0,0.5963868149074115,0.43748114312246444,0.4289887330498402,0.5669467095138409,0.4470256927510127
greek,1.0,1.0,1.0,1.0,1.0,0.8645179561141789,1.0
hebrew,1.0,1.0,1.0,1.0,1.0,1.0,1.0
icelandic,0.49543369430686224,1.0,1.0,0.3709126065552517,0.5503212081491045,0.5466325569645467,1.0
russian,1.0,1.0,1.0,0.9512128427425179,0.8331973576186541,0.8391750215493526,0.884483104804264
spanish,0.5423261445466404,0.3984095364447979,0.37115374447904514,0.42971396607345547,0.39602691983237215,0.366006282174088,0.39480460674971424
swahili,0.4191444765609785,0.30135298178353864,0.4011477785428769,0.6739562829023619,0.3810733342283134,0.6702010408944071,0.4153550202204476
turkish,0.4041181453623825,0.49029033784546006,1.0,0.3944303841493943,1.0,0.372589907714935,1.0
