,1gram,2gram,3gram,sk2gram,sk3gram,xsk2gram,xsk3gram
arabic,1.0,1.0,1.0,1.0,0.9864765349436068,1.0,0.9324386006005879
english,0.5424434930647153,0.25189068191493985,0.3002666270783956,0.45905642869103475,0.3872983346207417,0.44088258188669577,0.5962389741555598
french,0.6347530874384859,0.3394867800379629,0.4223886960638847,0.37523302179496876,0.4905943980653718,0.3817084325234603,0.4016851597402145
finnish,0.427069208017896,0.7008543412123304,0.4721059971223586,0.4478549149254013,0.6516218163459395,0.5369357392301046,0.5455840201150954
german,0.7301832210757634,0.4928916474235787,0.4827446923028149,0.5641071593839257,0.6034176336545163,0.6343752588304161,0.6158284674894733
greek,1.0,1.0,1.0,1.0,1.0,1.0,1.0
hebrew,1.0,1.0,1.0,1.0,1.0,1.0,1.0
icelandic,0.4350997151732836,0.5251875729389219,0.5738613752503079,0.7348889200874658,0.5227579585747102,0.6168170862583604,0.9102821015130401
russian,1.0,1.0,1.0,1.0,1.0,0.9516972554546437,0.9203614824418549
spanish,0.49497372595464295,0.25041220143408094,0.3310186880633698,0.6309573444801932,0.4573344446314981,0.6606328636027614,0.7311104457090247
swahili,0.7721947901921793,0.43392765428224267,0.5291336839893998,0.5035491076038267,0.5414965769008022,0.43419238769962604,0.5085625745104275
turkish,0.5073637071906139,0.504635095831813,0.4473840771979713,0.5085463410170712,0.49062023557171924,0.7539474411291538,0.5782012207518283
