,1gram,2gram,3gram,sk2gram,sk3gram,xsk2gram,xsk3gram
arabic,1.0,1.0,1.0,1.0,1.0,1.0,1.0
english,0.23529411764705885,0.3333333333333333,0.2724395771924045,0.23809523809523808,0.3974245767643821,0.24126215134983953,0.30983866769659335
french,0.2974564199115973,0.33253108588058816,0.32002844823759896,0.3119761804822463,0.34324793015205224,0.28968272975116055,0.2879260689988143
finnish,0.4246058364274205,0.28015242025381343,0.4479933954889311,0.4090909090909091,0.4478740414926435,0.4786319885292781,0.3938949154922465
german,0.41952353926806063,0.2844335260278249,0.37924470137043326,0.3606489402187807,0.43588402596343906,0.3377362617523338,0.3207318193985872
greek,1.0,1.0,1.0,1.0,0.4803844614152614,0.7947194142390263,1.0
hebrew,1.0,1.0,1.0,1.0,1.0,1.0,0.9052631578947369
icelandic,0.4027672046365773,0.4547357597744367,0.5345224838248488,0.7559289460184544,0.565685424949238,0.9128709291752769,0.6546536707079771
russian,1.0,1.0,1.0,0.9772727272727273,0.8281155459689817,1.0,0.7539474411291538
spanish,0.4060826304073551,0.20751433915982237,0.3254872647376676,0.3622446307494155,0.38696347447407853,0.5222329678670935,0.4018742173778433
swahili,0.2840743494638306,0.6123724356957946,0.354257347845315,0.5014347231785963,0.3360785746282547,0.4655397431861427,0.4165652840088085
turkish,1.0,0.44129354191575787,0.4714045207910317,0.565685424949238,1.0,1.0,1.0
