,8
arabic-1gram,1.0
arabic-2gram,1.0
arabic-3gram,1.0
arabic-sk2gram,1.0
arabic-sk3gram,1.0
arabic-xsk2gram,0.9295974875825813
arabic-xsk3gram,1.0
english-1gram,0.20320007005823879
english-2gram,0.2811101231316396
english-3gram,0.3783673491691286
english-sk2gram,0.31785512545898686
english-sk3gram,0.4869367972531656
english-xsk2gram,0.4611230319866625
english-xsk3gram,0.3351326939219354
french-1gram,0.6217507157070767
french-2gram,0.4499633144837412
french-3gram,0.3900999132613542
french-sk2gram,0.6018259527908383
french-sk3gram,0.4251701436362537
french-xsk2gram,0.4539203971020384
french-xsk3gram,0.2851422060941698
german-1gram,0.45713826837200977
german-2gram,0.3271863869865113
german-3gram,0.4611755377076868
german-sk2gram,0.3025811359296553
german-sk3gram,0.3641786280724304
german-xsk2gram,0.4506390093738595
german-xsk3gram,0.7522542573057589
russian-1gram,1.0
russian-2gram,1.0
russian-3gram,1.0
russian-sk2gram,0.9987373314636933
russian-sk3gram,0.7953430114074229
russian-xsk2gram,0.9978521449005983
russian-xsk3gram,0.8211428010927335
