,1gram,2gram,3gram,sk2gram,sk3gram
arabic,0.8969117761284874,0.7914369687686632,0.8957588552068132,0.47974720099434803,0.4603566148896449
english,0.5312480214481458,0.48280640530800334,0.45708594364131094,0.40512730442713424,0.44376453950537526
french,0.40089008771336626,0.42626189182953117,0.46635348095002715,0.39610343480789395,0.4325206093088023
german,0.46797183664803577,0.4671581372972562,0.439947788650173,0.3879188340127334,0.4554976014748797
russian,0.9197395044072676,0.6735628734424322,0.736432939852179,0.5872185805871669,0.5072718613186358
