,1gram,2gram,3gram,sk2gram,sk3gram
arabic,0.9641925040026272,0.7902211291981095,0.6748367840122009,0.6897886067947544,0.408806148299689
english,0.4585376484267556,0.5565082447684624,0.4682827304545014,0.43109666477836783,0.41378891923363087
french,0.43033657188839597,0.4534357910934225,0.4528738670705629,0.37758403456891915,0.3524804138280723
german,0.4892438993923606,0.48292557394426466,0.491907145812013,0.471382789460395,0.4161570166361789
russian,0.8063199771512064,0.8920272854856136,0.7343555016431845,0.44245023950389034,0.5041705916148138
