,1gram,2gram,3gram,sk2gram,sk3gram
arabic,1.0,1.0,0.28476084538375973,0.3176605504587156,0.6778054919703627
english,,0.31614642886079936,0.45742235323080704,0.36924298771172936,0.3998354924873873
french,0.36548223350253806,0.4678087053512703,0.30379746835443044,0.3888888888888889,
german,0.3658536585365854,0.4226352695119418,0.36257309941520466,0.501563731838155,0.29256618559870295
russian,0.6546536707079771,1.0,0.7984819697871546,0.900408085162294,0.6214720772259144
