,1gram,2gram,3gram,sk2gram,sk3gram
arabic,1.0,1.0,1.0,0.9989545156911223,1.0
english,0.9638509947247303,0.7057768633349764,0.7514360095263882,0.8975235647296642,0.9002765711529332
french,0.9654701037178631,0.8227585250625331,0.7600040223612736,0.6987848875743305,0.5575631071579463
german,0.9749768330345807,0.9069734359170368,0.8194964125670489,0.7392195736652221,0.8375394763306394
russian,1.0,1.0,1.0,0.9904674964312845,0.8814178860096303
