,3
arabic-2g,1.0
arabic-3g,1.0
arabic-sk2g,0.9977776899799524
arabic-sk3g,1.0
arabic-xsk2g,0.999358968827355
arabic-xsk3g,0.9755450281816518
english-2g,0.49040284239742393
english-3g,0.35602830900599924
english-sk2g,0.5145685488949443
english-sk3g,0.888888888888889
english-xsk2g,0.6532429016522461
english-xsk3g,0.5741935776024869
french-2g,0.4826404382450432
french-3g,0.5000764493826565
french-sk2g,0.5431494472241553
french-sk3g,
french-xsk2g,0.5450511428150249
french-xsk3g,0.5855406688791283
finnish-2g,0.45910363269548476
finnish-3g,0.6197297601017195
finnish-sk2g,0.9392265193370166
finnish-sk3g,0.6080657255123461
finnish-xsk2g,0.7465075139438279
finnish-xsk3g,0.5946454468033214
german-2g,0.718451405862382
german-3g,1.0
german-sk2g,0.8780069840817711
german-sk3g,0.6966629547095766
german-xsk2g,0.7727388217994157
german-xsk3g,0.8335469754400985
greek-2g,1.0
greek-3g,1.0
greek-sk2g,1.0
greek-sk3g,1.0
greek-xsk2g,1.0
greek-xsk3g,0.9590695955387195
hebrew-2g,1.0
hebrew-3g,1.0
hebrew-sk2g,0.9503970534266852
hebrew-sk3g,1.0
hebrew-xsk2g,1.0
hebrew-xsk3g,0.9728259193603652
icelandic-2g,0.630668011813128
icelandic-3g,1.0
icelandic-sk2g,0.8770067559666781
icelandic-sk3g,1.0
icelandic-xsk2g,0.8231740734943828
icelandic-xsk3g,1.0
russian-2g,1.0
russian-3g,1.0
russian-sk2g,0.9707809253494174
russian-sk3g,0.9918742323751946
russian-xsk2g,0.9862596475546498
russian-xsk3g,0.9772572272470269
spanish-2g,1.0
spanish-3g,0.7013507525665553
spanish-sk2g,0.9890816680133911
spanish-sk3g,0.7997160651111705
spanish-xsk2g,1.0
spanish-xsk3g,0.9085104093167444
swahili-2g,0.7669965363965855
swahili-3g,0.6723415793223897
swahili-sk2g,0.5204802751415635
swahili-sk3g,0.48245067190867286
swahili-xsk2g,0.7314229641072505
swahili-xsk3g,0.7940188891389214
turkish-2g,0.7534088542172955
turkish-3g,0.9653099583016852
turkish-sk2g,0.5920563758686701
turkish-sk3g,1.0
turkish-xsk2g,0.9237904940648649
turkish-xsk3g,1.0
n_topics_real,22.0
purity_threshold,0.18393972058572117
