,1gram,2gram,3gram,sk2gram,sk3gram
arabic,1.0,1.0,1.0,0.8,0.8333333333333334
english,1.0,1.0,1.0,0.7777777777777778,0.7777777777777778
french,1.0,1.0,0.875,0.5,0.6
german,1.0,1.0,0.8333333333333334,0.6666666666666666,0.9285714285714286
russian,1.0,1.0,1.0,0.9090909090909091,1.0
