,1gram,2gram,3gram,sk2gram,sk3gram
arabic,1.0,1.0,1.0,1.0,0.8
english,0.6666666666666666,1.0,0.8,1.0,0.75
french,1.0,0.8,0.6666666666666666,1.0,0.4
german,1.0,0.9090909090909091,1.0,1.0,0.5714285714285714
russian,0.5,1.0,1.0,1.0,0.5
